created_at,text
11/28/2021 23:37,"RT @ericcoliu: 260th Entry,#Coronavirus #Poetry Diary https://t.co/uMaS4FBp29

quarantined 
in a cheap motel room...
new variant
added to h…"
11/28/2021 23:36,"RT @neoskeptics: ""Classification of Omicron (B.1.1.529): SARS-CoV-2 Variant of Concern"" ... Neoskeptics framework for #covid ... UPDATED Su…"
11/28/2021 23:35,RT @Harry_887Ap: #887Visa applicants have supported the Aus economy through #pandemic and helped recovery.  Pls help us by reducing our pro…
11/28/2021 23:34,@TheDetailConsp1 @katalin_pota After the US invaded Iraq there developed a saying as the security situation continu… https://t.co/JvrTD232y1
11/28/2021 23:34,TB x Zoom #pandemic #boftalks Rest in Love @virgilabloh 🕊💕You were a visionnaire x creative genius https://t.co/sBVmQPsmMU
11/28/2021 23:33,"RT @PrincipalTam: “Right now, I think #teachers need more TLC than they do PD.”
@DrBradJohnson 
IMHO, Dr. Johnson, this is SO DAMNED TRUE!!…"
11/28/2021 23:33,"Reading about #covid #omicron, the date WHO first declared the #pandemic Mar. 11, 2020 is often mentioned. 1/n"
11/28/2021 23:32,RT @codecidedotnet: 2 technologists share what they think is central to 'The Great Resignation' — better pay and remote work - https://t.co…
11/28/2021 23:31,RT @NCOAging: Check out this article from our President and CEO @Ramsey_Alwin as she discusses how the #Pandemic has laid bare the need for…
11/28/2021 23:30,"RT @RealBobJ: With increasing spread of the #COVID #Omicron variant, public and private sector orgs should review their #pandemic ops plans…"
11/28/2021 23:30,"""Classification of Omicron (B.1.1.529): SARS-CoV-2 Variant of Concern"" ... Neoskeptics framework for #covid ... UPD… https://t.co/brfhfypX34"
11/28/2021 23:25,"RT @StanfordMed: Go behind the scenes of Stanford’s Soundwalk, a walking experience and art installation to commemorate the losses we’ve en…"
11/28/2021 23:24,@archeohistories Multiply by 12 for the number of #Americans SLAUGHTERED by the WILLFUL inaction of the tRump admin… https://t.co/Q8N6Pu8sdE
11/28/2021 23:24,"RT @azmoderate: .#COVID was &amp; is real, the #pandemic was &amp; is real, the variants were &amp; are real &amp; are the result from those in power publi…"
11/28/2021 23:23,"RT @PrincipalTam: “Right now, I think #teachers need more TLC than they do PD.”
@DrBradJohnson 
IMHO, Dr. Johnson, this is SO DAMNED TRUE!!…"
11/28/2021 23:23,"RT @EdHull8: If you are from outside of Florida and currently infected/infectious with COVID, #GovernorDeathSantis wants you to just #ComeO…"
11/28/2021 23:23,2 technologists share what they think is central to 'The Great Resignation' — better pay and remote work -… https://t.co/qopKoAt0je
11/28/2021 23:21,"I was Treated Successfully for COVID-19 by the Most Radical of Treatments | by Don Feazelle | ILLUMINATION | Feb, 2… https://t.co/J0TpZFbXsW"
11/28/2021 23:21,"RT @JubileeUSA: This holiday season, the @WorldBank @IMFNews and #G20 leaders should step up and redistribute their Special Drawing Rights…"
11/28/2021 23:20,RT @AFTINET: 💬 “We need global solidarity for this #pandemic and for the future pandemics we will inevitably face. Pharmaceutical corporati…
11/28/2021 23:20,"RT @JubileeUSA: This holiday season, the @WorldBank @IMFNews and #G20 leaders should step up and redistribute their Special Drawing Rights…"
11/28/2021 23:20,"""Real flexibility is having autonomy to choose your people, your purpose and your priorities.""
""It might be time to… https://t.co/Tw0WvoHK7O"
11/28/2021 23:19,RT @JubileeUSA: Have you checked out our Atlas of Vulnerability? Learn about the weaknesses that Latin American and Caribbean nations face…
11/28/2021 23:19,"Review of #ACCC tabled in #House 
https://t.co/wzJsm3B5bF
#AusPol #Australia #Australian #Commission #ConsumerLaw… https://t.co/O0yseI8sp2"
11/28/2021 23:19,The #covidupdate I’ve been waiting for… #Omicron #Christmas #travel #pandemic https://t.co/HeLgu2BkHM
11/28/2021 23:18,"#Council announces dates for NAFA 2022 
https://t.co/klAAnJD8Fd
#Arts #Australia #Australian #Community #Culture… https://t.co/t14quQ7RzF"
11/28/2021 23:18,"It looks like #Omicron is the end of this #pandemic…don’t let the door hit you on the way out #COVID19. #Alpha, #Delta, we won’t miss you."
11/28/2021 23:17,A new SARS-CoV-2 variant has been identified – B.1.1.529. The World Health Organisation has declared it a variant o… https://t.co/7OSHfLq3Xh
11/28/2021 23:17,"@Reuters @amazon 
do they think they're clever or cute?
it's your failure to reign in PRICE GAUGING that's destroyi… https://t.co/TXQ39sy19d"
11/28/2021 23:16,"RT @PrincipalTam: “Right now, I think #teachers need more TLC than they do PD.”
@DrBradJohnson 
IMHO, Dr. Johnson, this is SO DAMNED TRUE!!…"
11/28/2021 23:16,"RT @GMOFreeUSA: Factory farms of disease: how industrial chicken production is breeding the next #pandemic.
https://t.co/E5Hjb3ITGU Tell Co…"
11/28/2021 23:13,RT @Bradfordgull: From her time at anchor in her adopted home #port of #Torbay seen here that I took during the #pandemic to today's resump…
11/28/2021 23:12,RT @Social411Now: @DrEricDing @mommamia1217 #Canada NEEDS to shut down the #Borders now - except to #EssentialWorkers - before #Hospitals g…
11/28/2021 23:11,Read 5 factors that have made viral transport #kitting solutions a valuable endeavor for labs during the #pandemic.… https://t.co/qCkxrKRMbE
11/28/2021 23:11,Check out this article from our President and CEO @Ramsey_Alwin as she discusses how the #Pandemic has laid bare th… https://t.co/ngYlnw2DyD
11/28/2021 23:10,"RT @Vaccinologist: ""OK, #SARSCoV2, that's enough. How do we get rid of you?"" ""There is but one way. Your society must TRUST #science and CA…"
11/28/2021 23:09,RT @Orion69x: @eva_girl4 “We are on the verge of a global transformation. All we need is the right major crisis and the nations will accept…
11/28/2021 23:09,"Sunlight

plus
quality supplements:
vitamin D
zinc
selenium 

thats all

#COVIDIOTS #COVID19 #pandemic #plandemic"
11/28/2021 23:09,"RT @azmoderate: .#COVID was &amp; is real, the #pandemic was &amp; is real, the variants were &amp; are real &amp; are the result from those in power publi…"
11/28/2021 23:08,RT @JobHuntOrg: #JobSearchTips - Be prepared for the new #JobSearch success requirements! Working with Recruiters During Your Coronavirus P…
11/28/2021 23:07,".#COVID was &amp; is real, the #pandemic was &amp; is real, the variants were &amp; are real &amp; are the result from those in pow… https://t.co/TkO1eYXJW9"
11/28/2021 23:07,"RT @ChiefKnoll: HPS are receiving complaints from businesses and individuals indicating some customers are disruptive and going ""off-side""…"
11/28/2021 23:06,"RT @PrincipalTam: “Right now, I think #teachers need more TLC than they do PD.”
@DrBradJohnson 
IMHO, Dr. Johnson, this is SO DAMNED TRUE!!…"
11/28/2021 23:05,"RT @CSR_India: Various reports shows cases of #DomesticAbuse increased during lockdown. During the challenging time of #Pandemic, the most…"
11/28/2021 23:05,A really good way to tell what kind of boss you have is to check their social media. 100% chance if they posted som… https://t.co/zrOfybn3JM
11/28/2021 23:03,"@grierjason @canteach @NotAssangesCat @libradoodle As of July 2021, 13 firms working on intranasal vaccines for… https://t.co/avhPa6qvGi"
11/28/2021 23:03,"Seriously, you let a virologist explain how severe the current #pandemic is developing on national tv, the least yo… https://t.co/FgczCSZITR"
11/28/2021 23:03,@DrEricDing @mommamia1217 #Canada NEEDS to shut down the #Borders now - except to #EssentialWorkers - before… https://t.co/PidWmJDyIl
11/28/2021 23:03,"What are the global challenges in a post #pandemic world? 

Become a part of the solutions at #ColabaConversation.… https://t.co/yEafZPHBTm"
11/28/2021 23:02,"RT @PrincipalTam: “Right now, I think #teachers need more TLC than they do PD.”
@DrBradJohnson 
IMHO, Dr. Johnson, this is SO DAMNED TRUE!!…"
11/28/2021 23:02,#ProductTanker Market Expected To Weather Short-Term Turbulence #tankemarket #pandemic #vaccination #tankers… https://t.co/T9JGypaamD
11/28/2021 23:02,#JobSearchTips - Be prepared for the new #JobSearch success requirements! Working with Recruiters During Your Coron… https://t.co/3J8TCnv9eV
11/28/2021 22:58,"RT @Emerald_Books: The #pandemic has seen the greatest confinement of people to their homes in history. ""Cabin Fever"" by @ProfessorPaulC1…"
11/28/2021 22:57,"RT @MirageNewsCom: Light up this Christmas by shopping local 
https://t.co/hdkZ4m6bOr
#Business #Campaign #Coffee #Community #Council #Covi…"
11/28/2021 22:56,"RT @TheWCS: COMMENTARY: Pandemic preparedness is critical, but governments must also ensure a potential international #pandemic treaty by t…"
11/28/2021 22:54,"RT @GroundTruth: From a “pandemic puppy boom” to “COVID cabin fever,” we're collaborating with @FortuneMagazine and @Report4America partner…"
11/28/2021 22:54,RT @JakobVHStrom: Sweden to donate one million doses of Moderna #vaccines Tuesday. #Rwanda is best placed to make instant use of them. Toge…
11/28/2021 22:54,"RT @scientificrealm: I'll #maskup as long as the #pandemic isn't over. To protect myself AND others, including #deplorables. Because I'm NO…"
11/28/2021 22:54,"Light up this Christmas by shopping local 
https://t.co/hdkZ4m6bOr
#Business #Campaign #Coffee #Community #Council… https://t.co/23E1LnrE4F"
11/28/2021 22:53,RT @cath_ge: 1/ Can someone explain to me why politicians do not do anything to protect the vulnerable groups (60+ and chronically sick peo…
11/28/2021 22:53,"RT @barryjgrossman: @chris_neto The ability to give back, mentor #avtweeps in #highered by #teaching 
Also, being able to evolve during #pa…"
11/28/2021 22:53,"RT @Laurie_Garrett: An emergency session of the World Health Assembly @WHO just voted to establish, ""an
intergovernmental negotiating body…"
11/28/2021 22:51,#Omicron variant is now in #Canada. Always too little too late with restrictions. Story of this #pandemic and why it continues. #COVID19
11/28/2021 22:50,"RT @witzshared: #SmartCities grapple with equity issues heightened by the #pandemic 
https://t.co/YSNbTtathN https://t.co/jZZBLWOEqF"
11/28/2021 22:50,@LBC @NIAbbot Do The #KBF lot realise they’ve had more freedom during the #pandemic than most countries? I’m all fo… https://t.co/ZD6dJUVNNL
11/28/2021 22:50,"RT @PrincipalTam: “Right now, I think #teachers need more TLC than they do PD.”
@DrBradJohnson 
IMHO, Dr. Johnson, this is SO DAMNED TRUE!!…"
11/28/2021 22:49,"RT @GMOFreeUSA: Factory farms of disease: how industrial chicken production is breeding the next #pandemic.
https://t.co/E5Hjb3ITGU Tell Co…"
11/28/2021 22:49,"RT @PrincipalTam: “Right now, I think #teachers need more TLC than they do PD.”
@DrBradJohnson 
IMHO, Dr. Johnson, this is SO DAMNED TRUE!!…"
11/28/2021 22:48,"RT @stessewsen: In Germany, the Head of the Chemnitz Clinic, Dr Thomas Jendges, committed suicide saying he no longer wants to be part of t…"
11/28/2021 22:48,"RT @SalvationArmyUS: Some of America’s hardest working families are in danger of losing their homes this holiday season. But thanks to you,…"
11/28/2021 22:48,"Ridiculously Easy Steps to Get Rich with a Blog! Make money working from home!

#quote #Writers #amwriting… https://t.co/kEJcLDbvnN"
11/28/2021 22:48,"@SecBlinken 
USA fully vaccinated 59%...
It's time you stopped bragging about selectively delivering #Vaccine doses… https://t.co/rDDWX44Msf"
11/28/2021 22:48,"2021 Photography Competition Winners: #Bayside 
https://t.co/jEzUQFN1fR
#Animal #BaysideCouncil #BotanyBay… https://t.co/BmHzbaEJzQ"
11/28/2021 22:48,"RT @PrincipalTam: “Right now, I think #teachers need more TLC than they do PD.”
@DrBradJohnson 
IMHO, Dr. Johnson, this is SO DAMNED TRUE!!…"
11/28/2021 22:46,RT @angadsandhu: #PositiveNews on #Omicron - the #symptoms are #mild https://t.co/7s7w6vbllh @BBCWorld #covid #pandemic #travelrestrictions
11/28/2021 22:46,"RT @PrincipalTam: “Right now, I think #teachers need more TLC than they do PD.”
@DrBradJohnson 
IMHO, Dr. Johnson, this is SO DAMNED TRUE!!…"
11/28/2021 22:45,Sweden to donate one million doses of Moderna #vaccines Tuesday. #Rwanda is best placed to make instant use of them… https://t.co/MnjuLf1E1c
11/28/2021 22:44,A 21st century world leader builds a sustainable and disease free world not having more and bigger guns  #China… https://t.co/a6KRnlBMeZ
11/28/2021 22:43,@FaceTheNation Completed absurd! @AnthonyFauci20 Dr #Fauci clearly explained evolution of #COVID19 guidance as… https://t.co/grH243Wsyp
11/28/2021 22:40,1/ Can someone explain to me why politicians do not do anything to protect the vulnerable groups (60+ and chronical… https://t.co/VAOIPGfua4
11/28/2021 22:39,"Update on #Omicron @WHO 
#Coronavirus #Covid_19 #Pandemic
https://t.co/xAGYYQ56QJ"
11/28/2021 22:39,#PositiveNews on #Omicron - the #symptoms are #mild https://t.co/7s7w6vbllh @BBCWorld #covid #pandemic #travelrestrictions
11/28/2021 22:39,RT @EbonyJHilton_MD: This is why I’ve been so upset at #MedicalProviders who’ve minimized importance of #Boosters or #Masks at any point du…
11/28/2021 22:38,"RT @Lotus_of_Honor: The world calls them BioTerrorists.

Gamers call them Griefers.

#Games #TTRPG #MMORPG #Gamers #TableTopGames #Covid #M…"
11/28/2021 22:37,"@WHO wouldn't it be good next time to create a poll to ask people for naming the next covid variant?
#COVID19 #WHO #OMS #Covid #pandemic"
11/28/2021 22:37,"RT @timand2037: #Biden regime 'permits' some exceptions to #Washington's criminal blockades of #Iran, #Syria and #Venezuela, 'allowing' tho…"
11/28/2021 22:36,RT @Jeff4StV: For everyone that finds it impossible to #laugh during a #pandemic we know bring you #Omnicron.... https://t.co/Dly5xZ65Uh
11/28/2021 22:35,"RT @jojoja_2021: https://t.co/ot1h8WBaGh
The only way sleep happens these days #insomnia #singyourdialect #CryptoNews #ChelseaJuve #ImACele…"
11/28/2021 22:34,"RT @Laurie_Garrett: An emergency session of the World Health Assembly @WHO just voted to establish, ""an
intergovernmental negotiating body…"
11/28/2021 22:34,"RT @BombshellDAILY: WHY DID WORLD HEALTH ORGANIZATION NAME NEW VARIANT OMICRON
It is the fifteenth letter of the Greek alphabet. #details @…"
11/28/2021 22:33,"RT @Laurie_Garrett: An emergency session of the World Health Assembly @WHO just voted to establish, ""an
intergovernmental negotiating body…"
11/28/2021 22:33,"RT @Vaccinologist: ""OK, #SARSCoV2, that's enough. How do we get rid of you?"" ""There is but one way. Your society must TRUST #science and CA…"
11/28/2021 22:32,"RT @fklivestolearn: 20 countries with the highest #COVID19 cases in the past week - #pandemic #health 

@TylerCohenWood @DigitalFawad @gval…"
11/28/2021 22:31,"RT @whelmsville: Frack

Public, don't panic

Health Ofiicers, panic a bit &amp; adjust

Politicians, get your shit together

#pandemic panderin…"
11/28/2021 22:29,For everyone that finds it impossible to #laugh during a #pandemic we know bring you #Omnicron.... https://t.co/Dly5xZ65Uh
11/28/2021 22:26,Current estimated #COVID19 cases in #Bromley - @elm_house @beckenham_forum @BeckenhamNet @Beckenham @BeckTogether… https://t.co/Ku4ZpvSMPz
11/28/2021 22:26,"RT @ColumbiaMSPH: In Africa, fewer than 6% of people are vaccinated against #COVID19, yet the #pandemic has largely spared the continent ma…"
11/28/2021 22:26,"Frack

Public, don't panic

Health Ofiicers, panic a bit &amp; adjust

Politicians, get your shit together

#pandemic p… https://t.co/5e3HA6Qwnu"
11/28/2021 22:25,Aren't those the same people who labelled #Trump as #racist for #Banning travel from #China when the #pandemic star… https://t.co/95w6pAnjWE
11/28/2021 22:25,"Support for workers critical to keeping reopening ... 
https://t.co/tmYNSwtPlf
#ACTU #Australia #Australian… https://t.co/Zx96EdOp2S"
11/28/2021 22:24,RT @GermanyUNGeneva: Consensus reached on draft decision to be adopted at #WHASpecial Session! 🇩🇪 proud to cosponsor this important outcome…
11/28/2021 22:23,"RT @PrincipalTam: “Right now, I think #teachers need more TLC than they do PD.”
@DrBradJohnson 
IMHO, Dr. Johnson, this is SO DAMNED TRUE!!…"
11/28/2021 22:22,The #Pandemic of Coincidences Continues... https://t.co/O7FuW2zEVm https://t.co/ekGhbawCa2
11/28/2021 22:22,RT @Alyssia_Hammond: #COVID19 #COVIDIOTS #covidvariant #pandemic #AhmaudArbery #AhmaudArberyTrial #JusticeforJulius #justiceforjuliusjones…
11/28/2021 22:22,"RT @CyberVybez: We are live now! Come join us - don't miss out!
#music #livedj #internetradio #cybervybezradio #cybervybez #radioraving #on…"
11/28/2021 22:21,"RT @GMOFreeUSA: Factory farms of disease: how industrial chicken production is breeding the next #pandemic.
https://t.co/E5Hjb3ITGU Tell Co…"
11/28/2021 22:21,"@DanCrenshawTX We are almost two years into the #covid #pandemic...""it is too early to say what we should do"". (… https://t.co/u2XYvnAM0K"
11/28/2021 22:20,RT @Alyssia_Hammond: #COVID19 #COVIDIOTS #covidvariant #pandemic #AhmaudArbery #AhmaudArberyTrial #JusticeforJulius #justiceforjuliusjones…
11/28/2021 22:19,RT @mccandlessp: Covid-19 should be renamed Proteus after the shapeshifting Greek god. https://t.co/cr5CF8YfF9 #Covid #Pandemic #coronaviru…
11/28/2021 22:19,"RT @beNonconform: 🇪🇺 #COVID19 ""I have said the same thing over and over again: #vaccination is the way out of the #pandemic, vaccination ga…"
11/28/2021 22:19,"We are live now! Come join us - don't miss out!
#music #livedj #internetradio #cybervybezradio #cybervybez… https://t.co/QPPIZs0D3V"
11/28/2021 22:18,Why is @StateFarm insurance still running ads featuring anti-vaxxer and Covid misinformer Aaron Rodgers? #AaronRodgersLied #pandemic
11/28/2021 22:17,RT @JakeKaneMD: This #pedsICU #pediatrician #tweetiatrician couldn't wait to get his two kids the #covidvaccine.  We trust science.  #onest…
11/28/2021 22:17,RT @H2OhTwist: Masking against COVID-19 - a little consensus in 2020 (and 2021 still): https://t.co/z8SYAUFxh1 #EDS #HSD #MCAS #spoonies #C…
11/28/2021 22:17,#COVID19 #COVIDIOTS #covidvariant #pandemic #AhmaudArbery #AhmaudArberyTrial #JusticeforJulius… https://t.co/VlOxfzZZ5E
11/28/2021 22:16,"RT @KevinCChang: #COVID19 timeline in 'developed' countries:
- Virus discovery, ban #China✈️
- Suffer from #pandemic like every country
- D…"
11/28/2021 22:15,"With economy, tourism and #climatechange thus becoming major media attractions after long months of the #pandemic,… https://t.co/6Fm9DL1anO"
11/28/2021 22:13,"Factory farms of disease: how industrial chicken production is breeding the next #pandemic.
https://t.co/E5Hjb3ITGU… https://t.co/79zYthNUB8"
11/28/2021 22:12,"RT @sonu_monika: Fauci says #OmicronVariant might 'evade immune protection': COVID-19 updates 
https://t.co/H4YHQOClZf 
#COVID19 #covidvari…"
11/28/2021 22:12,"Fauci says #OmicronVariant might 'evade immune protection': COVID-19 updates 
https://t.co/H4YHQOClZf 
#COVID19… https://t.co/s1L4CmKfyg"
11/28/2021 22:11,RT @CarlosFerreri: The #pandemic has us speaking more freely to #HR about work and finances. But that brings its own set of challenges. htt…
11/28/2021 22:10,"RT @barryjgrossman: @Iffsi @JPWard It's pathetic - we are 20 mo. into #pandemic, worldwide same day #Covid_19 PCR not standard
#avtweeps"
11/28/2021 22:10,The #pandemic has us speaking more freely to #HR about work and finances. But that brings its own set of challenges… https://t.co/6eL1UttRpT
11/28/2021 22:08,"RT @RealBobJ: With increasing spread of the #COVID #Omicron variant, public and private sector orgs should review their #pandemic ops plans…"
11/28/2021 22:06,"#virus LINKS TO FLORIDA, DESANTIS AND THE VIRUS #RonDeSantis #coronavirus #vaccines #covid19 #pandemic… https://t.co/KGgylTHFeu"
11/28/2021 22:05,"@rugerofficial @adekunleGOLD How the world slept on ur #pandemic EP ,still breaks me 💔😭.You are tough,soon or later… https://t.co/TeBivGfSF6"
11/28/2021 22:04,"RT @PrincipalTam: “Right now, I think #teachers need more TLC than they do PD.”
@DrBradJohnson 
IMHO, Dr. Johnson, this is SO DAMNED TRUE!!…"
11/28/2021 22:03,This is a shameful and villainous lie; granting #monopolies to rich people won't help recovery and during the… https://t.co/BUioEZu2ia
11/28/2021 22:03,"RT @FrRonconi: The #Covid #pandemic in Europe, 2020.01.20 - 2021.11.20, in less than a minute

#GetVaccinated #WearAMask #DataViz 
@baski_L…"
11/28/2021 22:01,"RT @Roger_Highlife: “We are few, they are many. If they ever figure that out , then there goes out way of living” -A Bugs life #fight #Vacc…"
11/28/2021 22:00,RT @Mercer_US: Is your company's culture the reason for the #GreatResignation? @MarkSBabbitt explains why #leadership must transform their…
11/28/2021 21:57,"“We are few, they are many. If they ever figure that out , then there goes out way of living” -A Bugs life #fight… https://t.co/3v5v1xj3Wg"
11/28/2021 21:57,"RT @21stCenturyWire: Watch this fascinating interview w/ Dr Sam Bailey &amp; Dr Tom Cowan on why medicine is broken, the real #pandemic of ‘not…"
11/28/2021 21:57,"RT @democracy_16: Ha hah sheeple stupid republicans tricked into wearing coats but can’t hide their stench 

#comedy #waste #BreakingNews #…"
11/28/2021 21:57,"RT @PrincipalTam: “Right now, I think #teachers need more TLC than they do PD.”
@DrBradJohnson 
IMHO, Dr. Johnson, this is SO DAMNED TRUE!!…"
11/28/2021 21:56,"Speaking of #pandemic.
Again, two classes. One would kill most of the other before impeding their benefactors obsce… https://t.co/BfFg62wuop"
11/28/2021 21:55,"RT @PrincipalTam: “Right now, I think #teachers need more TLC than they do PD.”
@DrBradJohnson 
IMHO, Dr. Johnson, this is SO DAMNED TRUE!!…"
11/28/2021 21:55,RT @freetofindtruth: #CNN posts a clear reminder about what the #pandemic is largely about. #fascism https://t.co/sTSEngnOn8
11/28/2021 21:54,"RT @ger_trends: 🇩🇪 #Germany is committed - are you?

💡 Psychologist and author @pia_lamberty is dedicated to raising awareness about and th…"
11/28/2021 21:54,"Ha hah sheeple stupid republicans tricked into wearing coats but can’t hide their stench 

#comedy #waste… https://t.co/scf59aqFix"
11/28/2021 21:53,"RT @PrincipalTam: “Right now, I think #teachers need more TLC than they do PD.”
@DrBradJohnson 
IMHO, Dr. Johnson, this is SO DAMNED TRUE!!…"
11/28/2021 21:52,"RT @AIArt20: Covid NFT for free :D 

#coronavirus #covid #corona #stayhome #quarantine #lockdown #staysafe #love #socialdistancing #pandemi…"
11/28/2021 21:51,This #pedsICU #pediatrician #tweetiatrician couldn't wait to get his two kids the #covidvaccine.  We trust science.… https://t.co/6F1S5AxoPU
11/28/2021 21:50,Investing in #building #ventilation will play a key role in helping the country recover from the #Covid19 #pandemic… https://t.co/eVZXEsrf42
11/28/2021 21:50,"RT @EbonyJHilton_MD: For me, this was an inflection point in the #pandemic. Where #Antivaxxers &amp; #MedicalLeadership began to have the same…"
11/28/2021 21:49,"RT @Laurie_Garrett: An emergency session of the World Health Assembly @WHO just voted to establish, ""an
intergovernmental negotiating body…"
11/28/2021 21:48,"RT @stessewsen: In Germany, the Head of the Chemnitz Clinic, Dr Thomas Jendges, committed suicide saying he no longer wants to be part of t…"
11/28/2021 21:47,"RT @news_ntd: While concerns are rising about the #pandemic, some experts are pointing to another crisis that might get worse during this s…"
11/28/2021 21:46,RT @DufusShinkle: #NobelPrize winning virologist #LucMontagnier gives his expert opinion that the vaccines are creating both the #variants…
11/28/2021 21:45,@spectatorindex All the more important to continue masking #pandemic #History #COVID19 https://t.co/FdhYYxjbC8
11/28/2021 21:45,"RT @Laurie_Garrett: An emergency session of the World Health Assembly @WHO just voted to establish, ""an
intergovernmental negotiating body…"
11/28/2021 21:44,"RT @kate_eviva: No I would not!  My concern is that, after hearing #ScottyDoesNothing and #LNP are attempting to override the states on #Cl…"
11/28/2021 21:44,"A strong statement from Dr. Fauci. “My worst nightmare…has come true.” #GetVaccinated, #GetBoosted, #MaskUp, demand… https://t.co/PZJ61KWRSb"
11/28/2021 21:43,I am so tired of using the #pandemic IPTC Media Topic. https://t.co/OP8DixwlpX
11/28/2021 21:43,@ABC All the more important to learn and take precautions #History #pandemic #COVID19 https://t.co/FdhYYxjbC8
11/28/2021 21:42,"RT @StanfordMed: Go behind the scenes of Stanford’s Soundwalk, a walking experience and art installation to commemorate the losses we’ve en…"
11/28/2021 21:42,Visit https://t.co/2t0efgPycM to find a location that provides the COVID-19 vaccine close to you.… https://t.co/OTcZU0rZuT
11/28/2021 21:40,Visit https://t.co/2t0efgPycM to find a location that provides the COVID-19 vaccine close to you.… https://t.co/wAxgkfL5qP
11/28/2021 21:40,"It just takes an understanding of key policy questions, advance planning, modest resourcing, and swift execution wh… https://t.co/31a0u5X0jD"
11/28/2021 21:39,"No I would not!  My concern is that, after hearing #ScottyDoesNothing and #LNP are attempting to override the state… https://t.co/9SlCnIXuIi"
11/28/2021 21:39,"RT @IvanEspinozaESQ: ""Americans seem stuck in a #pandemic hangover of pessimism."" via @NYTimes  https://t.co/dFT81fe1C8"
11/28/2021 21:37,"These travel bans against countries that have few resources to vaccinate their populations completely, yet are shar… https://t.co/H0gMd2uu3L"
11/28/2021 21:36,#Pandemic is over... its been over for quite sometime.  #Covid19 is just part of the cycle like the flu is... Live… https://t.co/G4eoMtg6dQ
11/28/2021 21:35,"RT @TECO_PH: 🔎PH expands 'red list' to control Omicron threat

(11/28 Philippine News Agency @pnagovph) 

https://t.co/UqpeZFZDb9

#Philipp…"
11/28/2021 21:35,"RT @cassandra17lina: If your ancestors had said, “I #DoNotComply” during the #SpanishFlu #pandemic of 1918-19, chances are you wouldn’t eve…"
11/28/2021 21:34,"RT @orfonline: With the gradual receding of the #pandemic, #Maldives in now focusing on pertinent issues such as #climatechange, economy, a…"
11/28/2021 21:34,"#Seattle-HQ  $AMZN⁩ has expanded its portfolio of warehouse, distribution, data center &amp; last-mile properties acros… https://t.co/q42pGy22Pp"
11/28/2021 21:34,"RT @orfonline: With the gradual receding of the #pandemic, #Maldives in now focusing on pertinent issues such as #climatechange, economy, a…"
11/28/2021 21:34,"RT @Laurie_Garrett: An emergency session of the World Health Assembly @WHO just voted to establish, ""an
intergovernmental negotiating body…"
11/28/2021 21:33,"RT @scientificrealm: I'll #maskup as long as the #pandemic isn't over. To protect myself AND others, including #deplorables. Because I'm NO…"
11/28/2021 21:33,"Help the World pull through the #Pandemic. #FaceMask, Please! #COVID19 #CoronaVirusUpdate #CoronavirusPandemic https://t.co/z14g8koSyI"
11/28/2021 21:31,"Is Stephen Miller a psychic? Better yet, does he think Trump is a psychic? Never knew Miller was from the New Age G… https://t.co/lTwOqFli8E"
11/28/2021 21:30,"""Toughening up restrictions in the west in response to #Omicron is a classic case of shutting the stable door after… https://t.co/RzxL6Q5M7Q"
11/28/2021 21:27,@GOP Between fossil fuel companies trying to recoup their profits &amp; the #Pandemic’s adverse effects on every aspect… https://t.co/GxyQzgCeuV
11/28/2021 21:24,"Morning all.

Imagine a #pandemic so serious that the #government and the #media have to constantly do its bidding.… https://t.co/4H9IwOEZzK"
11/28/2021 21:22,"Why are more contagious COVID variants emerging? #Omicron #covid #variants #pandemic 

https://t.co/iH7eYio9iO"
11/28/2021 21:22,"RT @AiaKaz: 1. #CORRUPTION is a huge threat to democracy. We hope that free media, journalists will expose officials and society will bring…"
11/28/2021 21:22,RT @freetofindtruth: #CNN posts a clear reminder about what the #pandemic is largely about. #fascism https://t.co/sTSEngnOn8
11/28/2021 21:21,Hey @msnbc your reporters need to report #Florida stats not reliable under #DeathSantis !  How did you forget that?… https://t.co/g9HYUIHCYb
11/28/2021 21:21,RT @StephNebehay: .@WHO reaches draft consensus on future #pandemic prevention treaty - my latest https://t.co/E7z1I0koEt
11/28/2021 21:20,RT @EbonyJHilton_MD: This is why I’ve been so upset at #MedicalProviders who’ve minimized importance of #Boosters or #Masks at any point du…
11/28/2021 21:19,"RT @CATHERINENEVER2: “This #Pandemic 
will not end until we have 
GL🅾️🅱️🅰️L
V🅰️CCℹ️N🅰️Tℹ️🅾️N”
@POTUS https://t.co/XxZKnwgS2j"
11/28/2021 21:18,Does anyone still have early pandemic hand sanitizer? #pandemic #lockdown #covid
11/28/2021 21:15,"RT @Stephen_Niagara: In Ontario, #pandemic politics has made dealing with #covid19 that much more difficult.

Politicians really need to ge…"
11/28/2021 21:14,Keep your eyes open!  Pay attention to the #ladyepstein trial and ignore the #faucidiversion.  They will keep this… https://t.co/bXfgQyBgE8
11/28/2021 21:13,"RT @petra_khoury: #Omicron: the story of emerging #covidvariant 1-year post original #Covid!

Concerns or fears have led to reactive, ineff…"
11/28/2021 21:12,"In Ontario, #pandemic politics has made dealing with #covid19 that much more difficult.

Politicians really need to… https://t.co/p1J4m9U4NX"
11/28/2021 21:10,"The family of #SunNg will definitely have a meaningful #Thanksgiving this year thanks to an attorney, a judge, and… https://t.co/b3PHoCsH65"
